Body,Name of Body,Date,Transaction number,Amount,Supplier name,Supplier ID,VAT reg no,Expense area,Expense type,Expense code,Creditor type
18,Devon County Council,07/10/2025,22040356,"362,274.03",TARMAC TRADING LIMITED,200725,532367943,"Capital - Climate Change, Environment & Transport",Works,C02009,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22039658,500.00,CTSI WELSH BRANCH,200786,795862660,P-Ledger - Separate Legal Entity,Conference Expenses,A46050,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22039600,507.77,HEARNS DARTMOOR BUTCHERY LIMITED,391950,,Children & Young People's Futures,Provisions,A44030,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036124,520.53,NORSE SOUTH WEST LIMITED,279741,785421021,Children & Young People's Futures,"Property Repairs, Maintenance & Alterations (programmed)",A20005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,150180196,527.83,M Group Highways Limited,375383,927200546,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22041316,528.13,DODDS SOLICITORS LLP,394172,729928286,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036034,535.27,NORSE SOUTH WEST LIMITED,279741,785421021,Performance & Partnerships,Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22035960,563.77,NORSE SOUTH WEST LIMITED,279741,785421021,Performance & Partnerships,Contract Cleaning,A27010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22039658,600.00,CTSI WELSH BRANCH,200786,795862660,P-Ledger - Separate Legal Entity,Conference Expenses,A46050,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036089,603.33,MDR Training (UK) Limited,601871,134132749,"Climate Change, Environment & Transport",Staff Training Expenses - Non Payroll,A16015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22035724,656.60,EXETER COMMUNITY CENTRE TRUST LIMITED,278710,,P-Ledger - Separate Legal Entity,Hire of Rooms,A22010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22035952,681.58,NORSE SOUTH WEST LIMITED,279741,785421021,Children & Young People's Futures,"Property Repairs, Maintenance & Alterations (programmed)",A20005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22038286,688.43,DR KASU KIRAN,401187,,Integrated Adult Social Care,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22030345,720.00,Phoenix Training and Consultancy Ltd,600177,NA,P-Ledger - Separate Legal Entity,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036418,742.18,NORSE SOUTH WEST LIMITED,279741,785421021,Performance & Partnerships,Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22034423,750.00,Phoenix Training and Consultancy Ltd,600177,NA,P-Ledger - Separate Legal Entity,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036421,750.00,HSJ Information Limited,601793,475505379,Public Health and Communities,Subscriptions,A47010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22037842,750.00,CULLOMPTON COMMUNITY CENTRE (OPERATIONS) Ltd,286185,134016064,Performance & Partnerships,Catering,A41905,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22035957,782.71,NORSE SOUTH WEST LIMITED,279741,785421021,Children & Young People's Futures,"Property Repairs, Maintenance & Alterations (programmed)",A20005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036117,818.52,NORSE SOUTH WEST LIMITED,279741,785421021,Children & Young People's Futures,"Property Repairs, Maintenance & Alterations (programmed)",A20005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22037577,826.77,PROMOTING INDEPENDENT CARE LIMITED,376159,,Children & Young People's Futures,Agency Supply Staff,A11005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036118,879.30,NORSE SOUTH WEST LIMITED,279741,785421021,Children & Young People's Futures,"Property Repairs, Maintenance & Alterations (programmed)",A20005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036267,954.10,NORSE SOUTH WEST LIMITED,279741,785421021,Children & Young People's Futures,"Property Repairs, Maintenance & Alterations (programmed)",A20005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036116,962.12,NORSE SOUTH WEST LIMITED,279741,785421021,Children & Young People's Futures,"Property Repairs, Maintenance & Alterations (programmed)",A20005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22035830,"1,010.75",WGP MAINTENANCE LIMITED,397367,948500609,Children & Young People's Futures,"Property Repairs, Maintenance & Alterations (Reactive)",A20010,DCC CIS Suppliers
18,Devon County Council,08/10/2025,22041319,"1,023.75",Rebecca Dowell Tuition,602086,,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036096,"1,065.63",LIMITED ACCESS,211442,,"Climate Change, Environment & Transport",Vehicles Repairs,A30010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22035949,"1,066.73",NORSE SOUTH WEST LIMITED,279741,785421021,Children & Young People's Futures,"Property Repairs, Maintenance & Alterations (programmed)",A20005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036436,"1,185.48",NORSE SOUTH WEST LIMITED,279741,785421021,Children & Young People's Futures,"Property Repairs, Maintenance & Alterations (programmed)",A20005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036104,"1,200.00",JEREMY HAWKE COURIER,318862,399346830,Children & Young People's Futures,Postages,A45015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036121,"1,268.33",NORSE SOUTH WEST LIMITED,279741,785421021,Children & Young People's Futures,"Property Repairs, Maintenance & Alterations (programmed)",A20005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036132,"1,280.00",SIMON SCOTTING,354026,,"Climate Change, Environment & Transport",Staff Training Expenses - Non Payroll,A16015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036150,"1,328.00",SOUTH BRENT PARISH COUNCIL,52380,,"Climate Change, Environment & Transport",Other Hired & Contracting Services,A49005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036034,"1,345.06",NORSE SOUTH WEST LIMITED,279741,785421021,Performance & Partnerships,Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036435,"1,345.06",NORSE SOUTH WEST LIMITED,279741,785421021,Performance & Partnerships,Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22039055,"1,416.00",WEIGHTMANS LLP,220105,974825769,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,150180205,"1,495.40",M Group Highways Limited,375383,927200546,"Capital - Climate Change, Environment & Transport",Term Maintenance Contract,C02051,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,150180203,"1,572.72",M Group Highways Limited,375383,927200546,"Capital - Climate Change, Environment & Transport",Term Maintenance Contract,C02051,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,150180204,"1,590.55",M Group Highways Limited,375383,927200546,"Capital - Climate Change, Environment & Transport",Term Maintenance Contract,C02051,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22035917,"1,800.00",UX2 LIMITED,388014,235329022,Children & Young People's Futures,Services for Educational Estabs - Devon,A44180,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036143,"1,800.00",UX2 LIMITED,388014,235329022,Children & Young People's Futures,Services for Educational Estabs - Devon,A44180,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22037575,"1,887.00",PROMOTING INDEPENDENT CARE LIMITED,376159,,Children & Young People's Futures,Agency Supply Staff,A11005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22041238,"1,947.72",TOTNES & RURAL COMMUNITY BUSINESS ASSOCIATION,107537,862026344,"Climate Change, Environment & Transport",Contract Hire Scheme,A32010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22035928,"1,950.00",DWS CONSULTANCY LIMITED,401968,489248632,Children & Young People's Futures,Interim Management (External Agency),A11013,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22035744,"2,000.00",SOUTH DEVON STREET BAND COMMUNITY INTEREST COMPANY,394237,,Children & Young People's Futures,Payments to Independent Units,A53012,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036062,"2,000.00",POLES APART AP LIMITED,382940,415121054,Children & Young People's Futures,Services for Educational Estabs - Devon,A44180,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22037079,"2,000.00",PLYMOUTH CITY COUNCIL (GENERAL AC,101612,144675845,P-Ledger - Separate Legal Entity,Other Supplies & Services,A49105,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036162,"2,200.00",UX2 LIMITED,388014,235329022,Children & Young People's Futures,Services for Educational Estabs - Devon,A44180,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22037576,"2,244.00",PROMOTING INDEPENDENT CARE LIMITED,376159,,Children & Young People's Futures,Agency Supply Staff,A11005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22037725,"2,375.00",SIMPLY GREAT MEDIA,367788,479704936,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22041145,"2,475.00",BALES FARM OUTDOOR LEARNING,377260,,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036080,"2,500.00",WE NEED MUSIC COMMUNITY INTEREST COMPANY,393063,,Children & Young People's Futures,Payments to Independent Units,A53012,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22040763,"3,000.00",SAVILLS,186570,577657579,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22037512,"3,040.80",PROSPERO RECRUITMENT LIMITED,352539,486704947,Children & Young People's Futures,Services for Educational Estabs - Devon,A44180,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22035836,"3,195.00",ARMADA TRAINING SOLUTIONS LIMITED,397056,589112225,"Climate Change, Environment & Transport",Staff Training Expenses - Non Payroll,A16015,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22038218,"3,319.27",KIELY BROS LIMITED,245750,945699264,"Capital - Climate Change, Environment & Transport",Works,C02009,DCC CIS Suppliers
18,Devon County Council,08/10/2025,22035812,"3,335.00",POLES APART AP LIMITED,382940,415121054,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036011,"3,335.00",POLES APART AP LIMITED,382940,415121054,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22035811,"3,480.00",POLES APART AP LIMITED,382940,415121054,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,150180206,"3,922.74",M Group Highways Limited,375383,927200546,"Capital - Climate Change, Environment & Transport",Term Maintenance Contract,C02051,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,150180198,"6,769.75",M Group Highways Limited,375383,927200546,"Capital - Climate Change, Environment & Transport",Term Maintenance Contract,C02051,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22037578,"7,051.00",PROMOTING INDEPENDENT CARE LIMITED,376159,,Children & Young People's Futures,Agency Supply Staff,A11005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22037582,"11,526.00",PROMOTING INDEPENDENT CARE LIMITED,376159,,Children & Young People's Futures,Agency Supply Staff,A11005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22037577,"15,835.50",PROMOTING INDEPENDENT CARE LIMITED,376159,,Children & Young People's Futures,Agency Supply Staff,A11005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22036165,"40,000.00",TEIGNBRIDGE DISTRICT COUNCIL,4872,142214023,"Capital - Climate Change, Environment & Transport",Works,C02009,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,150180201,"48,342.98",M Group Highways Limited,375383,927200546,"Capital - Climate Change, Environment & Transport",Term Maintenance Contract,C02051,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22041182,"59,634.35",BELL DECORATING GROUP LIMITED,320709,469453353,"Capital - Climate Change, Environment & Transport",Works,C02009,DCC CIS Suppliers
18,Devon County Council,08/10/2025,150180202,"65,329.52",M Group Highways Limited,375383,927200546,"Capital - Climate Change, Environment & Transport",Term Maintenance Contract,C02051,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,150180199,"69,094.74",M Group Highways Limited,375383,927200546,"Capital - Climate Change, Environment & Transport",Term Maintenance Contract,C02051,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22040454,"69,602.32",MARINE & CIVIL SOLUTIONS LIMITED,283395,431868383,"Capital - Climate Change, Environment & Transport",Works,C02009,DCC CIS Suppliers
18,Devon County Council,08/10/2025,150180200,"76,638.64",M Group Highways Limited,375383,927200546,"Capital - Climate Change, Environment & Transport",Term Maintenance Contract,C02051,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22038368,"82,437.32",NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,Service Term Contracts,A20030,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22041173,"121,345.68",ARQUE LIMITED,200370,844830418,"Capital - Climate Change, Environment & Transport",Works,C02009,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22040821,"493,459.38",SUEZ RECYCLING & RECOVERY UK LIMITED,208690,444085847,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/10/2025,22039675,"512,747.48",GRIFFITHS ALUN (CONTRACTORS) LIMITED,342391,494 2687 45,"Capital - Climate Change, Environment & Transport",Works,C02009,DCC CIS Suppliers
18,Devon County Council,09/10/2025,22036264,500.00,WOOLWELL CENTRE,58349,,Transformation & Business Services,Hire of Rooms,A22010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040627,532.34,WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22041006,543.14,CANSFORD LABORATORIES LIMITED,321040,104878015,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22041564,568.43,NORSE SOUTH WEST LIMITED,279741,785421021,Children & Young People's Futures,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040925,595.85,WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,150185183,598.43,M Group Highways Limited,375383,927200546,"Capital - Climate Change, Environment & Transport",Term Maintenance Contract,C02051,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040622,599.66,WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040698,615.78,WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040579,635.69,WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040846,648.49,WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040922,674.74,WSP UK LIMITED,85394,905054942,"Climate Change, Environment & Transport",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040916,687.09,WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040639,703.94,WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040580,707.14,WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22036423,710.87,FIRST CARE AMBULANCE LIMITED,98315,238628481,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22023979,717.17,ENHANCED LEARNING SERVICES LIMITED,356626,902188441,Children & Young People's Futures,Independent Special School Fees,A61052,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22041647,717.54,WSP UK LIMITED,85394,905054942,"Climate Change, Environment & Transport",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22036036,720.00,PARENTASSESS LIMITED,382707,829806102,Children & Young People's Futures,Subscriptions,A47010,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,150185161,723.72,M Group Highways Limited,375383,927200546,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22035921,750.00,Phoenix Training and Consultancy Ltd,600177,NA,People and Culture,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22037306,760.00,ADVANCED CHILD CARE ASSESSMENTS,397600,303193733,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22036487,768.00,A C S TESTING LIMITED,232744,423818846,"Climate Change, Environment & Transport",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040907,785.51,WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040953,793.02,WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22041043,796.23,WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22036491,800.00,PHILLIMORE SARAH MS,293270,726113168,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22036597,834.53,FIRST CARE AMBULANCE LIMITED,98315,238628481,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22036572,892.76,FIRST CARE AMBULANCE LIMITED,98315,238628481,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22035883,904.75,Disability Together,140334,436098381,Integrated Adult Social Care,Payments to Charities & Vol Providers,A62110,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22041152,916.67,BALES FARM OUTDOOR LEARNING,377260,,Children & Young People's Futures,Other professional Services (Schools),A44185,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22041888,950.00,LONDON BUILDING CONTROL LIMITED,318551,895840176,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040654,966.22,WSP UK LIMITED,85394,905054942,"Climate Change, Environment & Transport",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040687,997.58,WSP UK LIMITED,85394,905054942,"Climate Change, Environment & Transport",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22037542,"1,000.00",ASPEN MAINTENANCE SERVICES LIMITED,403158,771670123,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22041064,"1,002.12",WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22041047,"1,026.75",WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22041692,"1,031.86",A H SOLICITORS,381875,130852338,"Chief Exec, Legal & Democratic services",Legal & Conveyancing Charges,A44968,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040636,"1,044.49",WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22035506,"1,055.20",ECOLOGIC CONSULTANT ECOLOGISTS,370449,108097124,"Capital - Climate Change, Environment & Transport",Works,C02009,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040646,"1,068.44",WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22041774,"1,081.00",JEREMY BENN ASSOCIATES LIMITED,321667,665300941,"Climate Change, Environment & Transport",Consultancy Services,A44065,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040608,"1,084.98",WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22036486,"1,152.00",A C S TESTING LIMITED,232744,423818846,"Climate Change, Environment & Transport",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22036704,"1,169.30",M & E ALARMS (BARNSTAPLE) LIMITED,4225,409045273,Integrated Adult Social Care,Health & Safety Equipment,A40080,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,150185163,"1,175.94",M Group Highways Limited,375383,927200546,"Capital - Climate Change, Environment & Transport",Term Maintenance Contract,C02051,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040929,"1,191.51",WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22036423,"1,197.15",FIRST CARE AMBULANCE LIMITED,98315,238628481,"Chief Exec, Legal & Democratic services",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22037456,"1,199.00",RADIODETECTION LIMITED,6319,609576707,"Climate Change, Environment & Transport",Equipment,A40920,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22036142,"1,201.50",CAMBRIDGE SPARK LIMITED,390101,254125232,Performance & Partnerships,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22041057,"1,239.21",WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22036598,"1,375.50",NETWORK RAIL INFRASTRUCTURE LIMITED,6816,798650956,"Climate Change, Environment & Transport",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,150185158,"1,393.04",M Group Highways Limited,375383,927200546,"Capital - Climate Change, Environment & Transport",Term Maintenance Contract,C02051,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040610,"1,396.91",WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,150185160,"1,454.34",M Group Highways Limited,375383,927200546,"Climate Change, Environment & Transport",Main / Term Contractor,A46100,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040679,"1,524.01",WSP UK LIMITED,85394,905054942,"Climate Change, Environment & Transport",Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040949,"1,528.38",WSP UK LIMITED,85394,905054942,"Capital - Climate Change, Environment & Transport",External Professional Fees,C02011,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/10/2025,22040656,"1,529.58",WSP UK LIMITED,85394,905054942,P-Ledger - Separate Legal Entity,Fees,A44038,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
