Body,Name of Body,Date,Transaction number,Amount,Supplier name,Supplier ID,VAT reg no,Expense area,Expense code,Expense type,Costcuk,Creditor type
18,Devon County Council,05/06/2026,22098687,"8,314.02",Tally Ho! Coaches Ltd,227374,834745411,TRAMS Suspense,A32505,Hired Transport Recharges - FPP,R0549002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22100628,609.70,NEXT STEPS EDUCATION LIMITED,389810,440621822,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22101066,639.18,EAST DEVON DISTRICT COUNCIL (GEN ACCOUNT),96091,142218990,"Transport Operations, Environment and Waste",A49005,Other Hired & Contracting Services,R0589003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22102190,"2,375.00",COVY LIMITED/ TRADING AS GARAGE SERVICES,390598,429102322,"Transport Operations, Environment and Waste",A30010,Vehicles Repairs,R0584003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22102250,"57,030.83",ICE CREATES LIMITED,121640,732833240,Public Health,A57115,Payments to Private Contractors,R0316030,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22102592,"2,386.80",NORTH DEVON COUNCIL (RATES),401210,,Transformation & Business Services,A23005,Rates,R0333004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22102655,"1,419.16",PENNON T/A SOURCE FOR BUSINESS,344710,312629416,Transformation & Business Services,A24005,Water Services,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22102749,"12,406.00",KENNFORD TARMACADAM LIMITED,24534,976391178,Highways & Infrastructure Development,A49005,Other Hired & Contracting Services,R0552006,DCC CIS Suppliers
18,Devon County Council,08/06/2026,22102938,"1,307.00",STEPHENSONS SOLICITORS,394642,294832719,"Chief Exec, Legal & Democratic services",A44968,Legal & Conveyancing Charges,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22103130,"16,198.80",IAN WILLIAMS LIMITED,157927,137879028,"Capital - Planning, Transportation and Environment",C02009,Works,C0649001,DCC CIS Suppliers
18,Devon County Council,08/06/2026,22103331,"36,875.00",Upstream Outcomes Ltd,603210,313825615,Commissioning,A45040,IT Software,R0217030,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22103693,534.00,DNA LEGAL LIMITED,286646,308211050,"Chief Exec, Legal & Democratic services",A44038,Fees,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22103848,"3,654.39",SENDme2work Ltd,601767,424778667,"Economy, Enterprise and Skills",A52010,"Grants to voluntary, community and social enterprise organisations",R0547002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22103879,"33,000.00",COUNTRY BUS,138680,631080871,"Transport Operations, Environment and Waste",A32010,Contract Hire Scheme,R0575001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2026,22098742,"4,865.76",PLYMOUTH CITYBUS LIMITED,13532,447433443,TRAMS Suspense,A32505,Hired Transport Recharges - FPP,R0549002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2026,22099045,"2,679.00",SOFTLINK EUROPE LIMITED,21368,596242905,Inclusion & Learning,A44038,Fees,R0121001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2026,22099339,"3,834.65",SPAGHETTI BRIDGE LIMITED,377380,478673138,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2026,22100542,"3,525.06",MULTILINGUA DEVON COMMUNITY INTEREST COMPANY,215980,987756048,"Chief Exec, Legal & Democratic services",A44038,Fees,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2026,22102223,"6,572.83",BTHECHANGE COMMUNITY INTEREST COMPANY,368481,373717183,Public Health,A57115,Payments to Private Contractors,R0316047,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2026,22102498,"35,638.00",WESTCOUNTRY MAINTENANCE SERVICES LIMITED,229952,915005854,Capital other - Digital Technology & Business Services,C02009,Works,C0651001,DCC CIS Suppliers
18,Devon County Council,05/06/2026,22102946,"5,029.92",MID DEVON DISTRICT COUNCIL,19708,142203912,Transformation & Business Services,A23005,Rates,R0333004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2026,22102955,736.00,STEPHENSONS SOLICITORS,394642,294832719,"Chief Exec, Legal & Democratic services",A44968,Legal & Conveyancing Charges,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2026,22103161,"11,825.00",INSIGHT DIRECT (UK) LIMITED,90530,746075129,Public Health Nursing,A62105,Miscellaneous expenditure,R0019003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,05/06/2026,22103227,"6,833.84",SEVERN TRENT GREEN POWER,322030,876098474,"Transport Operations, Environment and Waste",A46100,Main / Term Contractor,R0598001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22089730,"46,435.06",E & J W GLENDINNING LIMITED,62732,668406312,Capital - Highways,C02009,Works,C0652001,DCC CIS Suppliers
18,Devon County Council,08/06/2026,22094248,"1,158.33",The Tavistock and Portman NHS Foundation Trust,604113,654945403,Children's Social Care,A44175,Training/Workshops - Non Staff,R0095007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22095655,"1,759.30",FOCUS TRAINING SOUTH WEST LIMITED,334251,158953365,"Economy, Enterprise and Skills",A44038,Fees,R0546004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22098298,"1,440.00",Forest and Land Management Limited,384223,320707786,"Transport Operations, Environment and Waste",A20025,Corporate Surveys,R0611002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22103889,"3,200.00",GREENSLADES TOURS (EXETER) LIMITED,365861,307996855,"Transport Operations, Environment and Waste",A32010,Contract Hire Scheme,R0575001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22103894,"1,000.00",TAVISTOCK COMMUNITY TRANSPORT,4816,381574043,"Transport Operations, Environment and Waste",A32010,Contract Hire Scheme,R0575001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22076746,"5,799.23",Altogether Care - Care at Home Ltd,600796,373708870,Operations,A57136,Personal Care Block,R0234001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22078803,825.00,BALES FARM OUTDOOR LEARNING LTD,377260,505816692,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22095041,586.13,NORSE SOUTH WEST LIMITED,279741,785421021,Transformation & Business Services,A46100,Main / Term Contractor,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22098066,"9,596.67",MOUNT KELLY FOUNDATION,288947,237262412,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22098512,"2,990.00",DEVON PATHWAYS LTD,383486,392542678,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22099331,"1,610.00",Forest and Land Management Limited,384223,320707786,"Transport Operations, Environment and Waste",A44038,Fees,R0643001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22099373,"1,093.00",DAN WOOLLACOTT FENCING,358106,278397149,Highways & Infrastructure Development,A49005,Other Hired & Contracting Services,R0552002,DCC CIS Suppliers
18,Devon County Council,09/06/2026,22099583,"3,479.74",WAYTHROUGH,394680,413208832,Public Health,A57115,Payments to Private Contractors,R0316047,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22099748,800.00,SDC Surveyors Ltd,376965,491672365,Other PH Services,A44038,Fees,R0548001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22100114,"6,750.00",CIVICA UK LIMITED,20654,391171065,"Chief Exec, Legal & Democratic services",A45045,IT Software Maintenance,R0291002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22100631,"50,966.04",PGL Training (Plumbing) Limited,602016,331998962,"Economy, Enterprise and Skills",A53012,Payments to Independent Units,R0539003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22100735,"1,413.45",OCEAN HEALTHCARE,371633,776836374,Operations,A11005,Agency Supply Staff,R0268001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22102069,"71,164.55",Lifeworks Charity Ltd,257301,,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22102819,"601,730.01",ALUN GRIFFITHS (CONTRACTORS) LTD,342391,494268745,Capital - Highways,C02009,Works,C0671008,DCC CIS Suppliers
18,Devon County Council,09/06/2026,22102977,832.00,STEPHENSONS SOLICITORS,394642,294832719,"Chief Exec, Legal & Democratic services",A44968,Legal & Conveyancing Charges,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22103738,844.00,COAKER ANTON ENGLISH TIMBER LIMITED,218430,849855070,Capital - Highways,C02009,Works,C0652001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22103741,"41,218.35",IAN WILLIAMS LIMITED,157927,137879028,"Capital - Planning, Transportation and Environment",C02009,Works,C0649001,DCC CIS Suppliers
18,Devon County Council,09/06/2026,22103764,591.00,THOMAS TELFORD LIMITED,82165,240877747,Highways & Infrastructure Development,A16015,Staff Training Expenses - Non Payroll,R0570001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22104315,720.00,Wildhearts Services CIC,602264,,Children's Social Care,A61060,Support for Children in Care,R0106002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22104353,589.00,LEXTOX,308992,111581940,"Chief Exec, Legal & Democratic services",A44038,Fees,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22104355,"1,110.00",WILLIAM HIGGINSON CARE OF KBG CHMBS,396814,844714419,"Chief Exec, Legal & Democratic services",A44968,Legal & Conveyancing Charges,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,22104365,825.00,MATTHEW ANGUS,402427,467386839,"Chief Exec, Legal & Democratic services",A44968,Legal & Conveyancing Charges,R0274001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,150477019,"24,287.08",M Group Highways Limited,375383,927200546,Capital - Highways,C02051,Term Maintenance Contract,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,150477026,"6,065.43",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,A46100,Main / Term Contractor,R0554003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,150477030,"34,028.10",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,A46100,Main / Term Contractor,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22098345,"1,250.00",D B D CONTRACTS LIMITED,207940,643588901,Inclusion & Learning,A31005,Courier Service,R0121001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22098364,"12,000.00",DEVON COMMUNITIES TOGETHER,5033,942049627,"Transport Operations, Environment and Waste",A52010,"Grants to voluntary, community and social enterprise organisations",R0614001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22098536,"3,924.44",NEXT STEPS EDUCATION LIMITED,389810,440621822,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22098539,"3,170.43",NEXT STEPS EDUCATION LIMITED,389810,440621822,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22098795,522.90,Youth Arts and Health Trust,340754,,P-Ledger - Separate Legal Entity,A61060,Support for Children in Care,P0432008,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22098832,"1,253.79",Routeways Centre Ltd,603198,,Children's Social Care,A61200,Community based care,R0044004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22098858,"3,930.56",NEXT STEPS EDUCATION LIMITED,389810,440621822,Dedicated Schools Grant,A44180,Services for Educational Estabs - Devon,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22098898,"1,341.34",NEXT STEPS EDUCATION LIMITED,389810,440621822,Dedicated Schools Grant,A44180,Services for Educational Estabs - Devon,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22098940,"17,528.00",SIR JOHN HUNT COMMUNITY SPORTS,54697,144675845,Planning,A44038,Fees,R0617001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22099042,"50,000.00",YOUNG DEVON (IVYBRIDGE),120708,,Communities,A52010,"Grants to voluntary, community and social enterprise organisations",R0533001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22099054,609.70,NEXT STEPS EDUCATION LIMITED,389810,440621822,Dedicated Schools Grant,A44180,Services for Educational Estabs - Devon,R0010003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22099056,"1,529.37",NEXT STEPS EDUCATION LIMITED,389810,440621822,Dedicated Schools Grant,A44180,Services for Educational Estabs - Devon,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22099067,"3,030.22",NEXT STEPS EDUCATION LIMITED,389810,440621822,Dedicated Schools Grant,A44180,Services for Educational Estabs - Devon,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,150477035,"32,428.66",M Group Highways Limited,375383,927200546,Capital - Highways,C02051,Term Maintenance Contract,C0671006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,150477036,"129,232.20",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,A46100,Main / Term Contractor,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,150477037,"29,652.45",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,A46100,Main / Term Contractor,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,150477041,"-84,330.29",M Group Highways Limited,375383,927200546,Capital - Highways,C02051,Term Maintenance Contract,C0671005,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,150477044,"6,770.59",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,A46100,Main / Term Contractor,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,150477045,"12,974.79",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,A46100,Main / Term Contractor,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,09/06/2026,150477046,"6,892.43",M Group Highways Limited,375383,927200546,Highways & Infrastructure Development,A46100,Main / Term Contractor,R0554004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22087700,"4,074.00",BE YOUR BEST MENTORING LIMITED,385179,426486966,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22094738,"3,147.12",BE YOUR BEST MENTORING LIMITED,385179,426486966,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22099032,"2,425.00",SOUTH WEST ALTERNATIVE PROVISION,398360,,Dedicated Schools Grant,A44180,Services for Educational Estabs - Devon,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22099173,"2,384.00",VELOCITY WEB,382769,394004114,Public Health,A57115,Payments to Private Contractors,R0316084,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22099246,818.70,Amy Wallace,600296,,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22099254,"2,761.38",UNIVERSITY OF EXETER-FINANCE OFF,4630,142047795,"Transport Operations, Environment and Waste",A49105,Other Supplies & Services,R0579007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22099069,"1,097.45",NEXT STEPS EDUCATION LIMITED,389810,440621822,Dedicated Schools Grant,A44180,Services for Educational Estabs - Devon,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22099100,"1,991.00",MCCOLLUM CONSULTANTS,386086,298050285,"Chief Exec, Legal & Democratic services",A46020,Hospitality,R0506002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22099101,"1,341.36",NEXT STEPS EDUCATION LIMITED,389810,440621822,Dedicated Schools Grant,A44180,Services for Educational Estabs - Devon,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22099103,946.22,NEXT STEPS EDUCATION LIMITED,389810,440621822,Dedicated Schools Grant,A44180,Services for Educational Estabs - Devon,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22099105,"1,219.40",NEXT STEPS EDUCATION LIMITED,389810,440621822,Dedicated Schools Grant,A44180,Services for Educational Estabs - Devon,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22099413,"5,010.00",Exeter College (Exeter and North Devon Colleges Group),6141,125451632,Communities,A22005,Building Rents,R0536002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22099415,"45,568.22",SPAGHETTI BRIDGE LIMITED,377380,478673138,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22099582,796.67,MAN WITH A VAN SERVICES,316053,,Transformation & Business Services,A49005,Other Hired & Contracting Services,R0334004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22101570,"3,125.00",TEIGNBRIDGE DISTRICT COUNCIL,4872,142214023,Transformation & Business Services,A46100,Main / Term Contractor,R0333004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22102046,"3,421.06",PROMIND CARE LIMITED,404732,,Operations,A44038,Fees,R0222002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22102079,754.65,EXETER CITY COUNCIL (FINANCE),4272,142335594,Transformation & Business Services,A27015,Refuse Collection,R0333026,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,08/06/2026,22102504,"-2,886.40",KENNFORD TARMACADAM LIMITED,24534,976391178,Capital - Highways,C02009,Works,C0671006,DCC CIS Suppliers
18,Devon County Council,08/06/2026,22102962,"1,783.20",STEPHENSONS SOLICITORS,394642,294832719,"Chief Exec, Legal & Democratic services",A44968,Legal & Conveyancing Charges,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22099260,"2,761.38",UNIVERSITY OF EXETER-FINANCE OFF,4630,142047795,"Transport Operations, Environment and Waste",A44038,Fees,R0642001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22100359,550.00,Liberty Crawford,603652,469094158,"Chief Exec, Legal & Democratic services",A44968,Legal & Conveyancing Charges,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22101303,"1,380.57",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22101380,623.75,LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,A44180,Services for Educational Estabs - Devon,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22101409,"1,247.52",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22101420,"1,195.53",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22101424,815.75,LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22101428,"1,429.45",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22101430,"1,871.28",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22101432,"1,143.57",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22101447,"1,117.57",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22101448,"1,435.70",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22101452,"1,559.40",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22101458,"2,339.10",LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22101467,519.79,LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22101477,831.68,LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082002,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22101639,623.76,LEXIA EDUCATION SERVICES LIMITED,376344,376218677,Dedicated Schools Grant,A44180,Services for Educational Estabs - Devon,R0010004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22102950,"3,371.50",STEPHENSONS SOLICITORS,394642,294832719,"Chief Exec, Legal & Democratic services",A44968,Legal & Conveyancing Charges,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22104110,"30,999.31",EE LIMITED,403990,245719348,Transformation & Business Services,A45030,Mobile Phones,R0505006,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22104361,"24,966.67",REDWOOD RIVER SCHOOL LTD,604132,489138935,Dedicated Schools Grant,A61052,Independent Special School Fees,R0089003,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22104412,"4,030.00",SHERWELL VALLEY PRIMARY SCHOOL,51997,142208211,Dedicated Schools Grant,A53040,Contributions to Educational Estabs (3rd,R0107001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22104543,565.80,CHERISHEDCARE DEVON,304476,,Children's Social Care,A61200,Community based care,R0046004,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22104686,"2,027.20",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22104691,"1,520.40",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22104693,"3,648.96",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22104723,"3,040.80",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22104730,"3,051.30",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22104733,"3,040.80",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22104739,"3,040.80",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,10/06/2026,22104753,"2,027.20",PROSPERO RECRUITMENT LIMITED,352539,486704947,Dedicated Schools Grant,A44185,Other professional Services (Schools),R0082007,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/06/2026,22085582,"5,799.23",Altogether Care - Care at Home Ltd,600796,373708870,Operations,A57136,Personal Care Block,R0234001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
18,Devon County Council,11/06/2026,22095637,850.00,RHYS JENKINS,367140,322180836,"Chief Exec, Legal & Democratic services",A44968,Legal & Conveyancing Charges,R0276001,"DCC Business Entities (Sole Trade, Partnership, Ltd)"
